,Frame,Num_detections,Yolo_det,Sort_tracks,Sort_track_nums,iou_RFID,read_outs
1569,1569,2,"[[36, 248, 161, 390, 0.9997], [346, 60, 444, 199, 0.8348]]","[[35, 245, 165, 392, 46], [342, 55, 442, 195, 34]]","[46, 34]",{},{}
1570,1570,2,"[[37, 251, 160, 388, 0.9991], [348, 44, 443, 192, 0.9137]]","[[35, 247, 163, 390, 46], [344, 48, 443, 191, 34]]","[46, 34]",{},{}
1571,1571,2,"[[33, 246, 164, 386, 0.9978], [350, 65, 442, 191, 0.9671]]","[[34, 245, 163, 388, 46], [346, 55, 444, 193, 34]]","[46, 34]",{},{}
1572,1572,2,"[[28, 249, 161, 384, 0.997], [355, 64, 440, 195, 0.5538]]","[[31, 246, 160, 386, 46], [349, 59, 443, 195, 34]]","[46, 34]",{},{}
1573,1573,2,"[[23, 238, 181, 385, 0.8233], [331, 53, 446, 218, 0.5208]]","[[31, 241, 168, 384, 46], [341, 59, 441, 204, 34]]","[46, 34]",{},{}
1574,1574,2,"[[31, 248, 160, 392, 0.9955], [299, 47, 453, 189, 0.8038]]","[[29, 246, 164, 388, 46], [323, 50, 438, 194, 34]]","[46, 34]",{},{}
1575,1575,2,"[[37, 252, 158, 394, 0.9824], [299, 68, 455, 192, 0.4909]]","[[31, 249, 162, 391, 46], [314, 58, 441, 195, 34]]","[46, 34]",{},{}
1576,1576,2,"[[40, 252, 158, 392, 0.9939], [272, 59, 446, 179, 0.936]]","[[34, 251, 161, 392, 46], [295, 55, 435, 187, 34]]","[46, 34]",{},{}
1577,1577,2,"[[269, 33, 432, 176, 0.9889], [30, 239, 183, 394, 0.9319]]","[[36, 245, 170, 391, 46], [281, 42, 427, 177, 34]]","[46, 34]",{},{}
1578,1578,2,"[[44, 253, 157, 390, 0.9614], [268, 13, 410, 165, 0.9065]]","[[37, 248, 165, 391, 46], [270, 25, 416, 165, 34]]","[46, 34]",{},{}
1579,1579,2,"[[45, 258, 172, 390, 0.9868], [238, 28, 409, 147, 0.8857]]","[[42, 252, 170, 392, 46], [252, 22, 405, 155, 34]]","[46, 34]",{},{}
1580,1580,2,"[[213, 22, 395, 144, 0.9932], [41, 272, 170, 381, 0.9624]]","[[41, 260, 170, 390, 46], [230, 18, 391, 148, 34]]","[46, 34]",{},{}
1581,1581,2,"[[209, 19, 393, 154, 0.961], [47, 271, 169, 388, 0.8923]]","[[44, 265, 170, 391, 46], [218, 18, 386, 150, 34]]","[46, 34]",{},{}
1582,1582,2,"[[202, 24, 383, 146, 0.9977], [49, 264, 178, 389, 0.8507]]","[[48, 264, 174, 389, 46], [207, 19, 379, 148, 34]]","[46, 34]",{},{}
1583,1583,2,"[[196, 28, 370, 136, 0.9992], [50, 252, 177, 395, 0.9953]]","[[49, 260, 176, 389, 46], [197, 19, 371, 142, 34]]","[46, 34]",{},{}
1584,1584,2,"[[173, 28, 368, 135, 0.9989], [47, 250, 206, 396, 0.9742]]","[[54, 256, 190, 391, 46], [183, 21, 362, 139, 34]]","[46, 34]",{},{}
1585,1585,2,"[[177, 31, 362, 135, 0.9999], [48, 251, 174, 397, 0.9981]]","[[48, 255, 182, 392, 46], [177, 23, 359, 138, 34]]","[46, 34]",{},{}
1586,1586,2,"[[179, 28, 348, 135, 0.9999], [48, 253, 174, 396, 0.999]]","[[47, 255, 178, 393, 46], [173, 24, 351, 136, 34]]","[46, 34]",{},{}
1587,1587,2,"[[175, 30, 355, 134, 1.0], [47, 253, 173, 397, 0.9991]]","[[46, 254, 176, 394, 46], [172, 25, 351, 135, 34]]","[46, 34]",{},{}
1588,1588,2,"[[180, 26, 355, 137, 0.9996], [44, 253, 174, 397, 0.9988]]","[[45, 254, 174, 395, 46], [174, 25, 352, 135, 34]]","[46, 34]",{},{}
1589,1589,2,"[[172, 30, 353, 138, 0.9999], [46, 250, 176, 396, 0.9983]]","[[45, 252, 175, 394, 46], [171, 27, 350, 137, 34]]","[46, 34]",{},{}
1590,1590,2,"[[161, 34, 349, 139, 0.9999], [48, 251, 174, 398, 0.9983]]","[[46, 252, 175, 395, 46], [164, 30, 346, 138, 34]]","[46, 34]",{},{}
1591,1591,2,"[[160, 32, 332, 142, 0.9998], [47, 249, 175, 398, 0.9992]]","[[47, 251, 175, 396, 46], [157, 31, 337, 140, 34]]","[46, 34]",{},{}
1592,1592,2,"[[153, 35, 334, 141, 0.9998], [46, 254, 174, 396, 0.9995]]","[[46, 252, 174, 396, 46], [152, 32, 332, 141, 34]]","[46, 34]",{},{}
1593,1593,2,"[[46, 253, 176, 396, 0.9984], [161, 32, 317, 134, 0.9897]]","[[46, 252, 175, 396, 46], [151, 30, 325, 137, 34]]","[46, 34]",{},{}
1594,1594,2,"[[47, 253, 175, 396, 0.9977], [158, 36, 310, 143, 0.9409]]","[[46, 252, 175, 396, 46], [149, 33, 317, 140, 34]]","[46, 34]",{},{}
1595,1595,2,"[[47, 252, 176, 395, 0.9979], [146, 26, 298, 168, 0.8921]]","[[47, 252, 175, 395, 46], [141, 35, 306, 150, 34]]","[46, 34]",{},{}
1596,1596,2,"[[46, 253, 171, 398, 0.9982], [153, 35, 291, 136, 0.596]]","[[45, 253, 173, 396, 46], [141, 32, 299, 144, 34]]","[46, 34]",{},{}
1597,1597,2,"[[49, 251, 168, 395, 0.9771], [146, 34, 283, 130, 0.7732]]","[[46, 252, 171, 395, 46], [138, 30, 291, 137, 34]]","[46, 34]",{},{}
1598,1598,2,"[[49, 251, 167, 394, 0.9781], [174, 29, 240, 110, 0.0613]]","[[46, 251, 169, 394, 46], [132, 29, 285, 136, 34]]","[46, 34]",{},{}
1599,1599,2,"[[50, 254, 171, 393, 0.9625], [166, 29, 242, 112, 0.5916]]","[[167, 27, 240, 113, 47], [48, 252, 170, 394, 46]]","[47, 46]",{},{}
1600,1600,2,"[[49, 254, 172, 391, 0.9545], [168, 25, 236, 111, 0.1973]]","[[166, 25, 237, 110, 47], [49, 252, 171, 392, 46]]","[47, 46]",{},{}
1601,1601,2,"[[46, 253, 172, 392, 0.9913], [156, 34, 225, 107, 0.3827]]","[[157, 30, 226, 109, 47], [47, 252, 171, 392, 46]]","[47, 46]",{},{}
1602,1602,2,"[[45, 255, 173, 392, 0.9837], [150, 36, 227, 103, 0.1086]]","[[152, 32, 223, 106, 47], [47, 253, 171, 392, 46]]","[47, 46]",{},{}
1603,1603,1,"[[47, 252, 172, 394, 0.984]]","[[147, 33, 217, 105, 47], [47, 253, 171, 392, 46]]","[47, 46]",{},{}
1604,1604,1,"[[45, 253, 174, 394, 0.9898]]","[[46, 253, 172, 393, 46]]",[46],{},{}
1605,1605,1,"[[47, 250, 175, 395, 0.9855]]","[[47, 252, 173, 393, 46]]",[46],{},{}
1606,1606,1,"[[47, 250, 175, 394, 0.9904]]","[[47, 251, 174, 393, 46]]",[46],{},{}
1607,1607,2,"[[47, 251, 178, 393, 0.9892], [34, 30, 113, 112, 0.4606]]","[[48, 251, 175, 392, 46]]",[46],{},{}
1608,1608,2,"[[49, 245, 174, 396, 0.9909], [35, 30, 114, 113, 0.2412]]","[[34, 30, 114, 112, 48], [48, 248, 175, 393, 46]]","[48, 46]",{},{}
1609,1609,2,"[[48, 253, 175, 398, 0.9901], [36, 24, 113, 115, 0.9176]]","[[34, 26, 114, 113, 48], [48, 251, 175, 395, 46]]","[48, 46]",{},{}
1610,1610,2,"[[47, 254, 174, 398, 0.9904], [36, 19, 116, 120, 0.8731]]","[[34, 21, 117, 116, 48], [47, 253, 174, 397, 46]]","[48, 46]","{3: [0.0, 0.0]}",{3: '2018121360'}
1611,1611,2,"[[33, 20, 120, 116, 0.9805], [46, 250, 179, 398, 0.9732]]","[[33, 19, 119, 116, 48], [47, 251, 176, 397, 46]]","[48, 46]","{3: [0.0, 0.0]}",{3: '2018121360'}
1612,1612,2,"[[45, 247, 176, 397, 0.978], [36, 21, 117, 122, 0.9632]]","[[33, 20, 119, 120, 48], [46, 249, 175, 396, 46]]","[48, 46]","{3: [0.0, 0.0]}",{3: '2018121360'}
1613,1613,2,"[[47, 250, 171, 396, 0.993], [32, 26, 120, 117, 0.9382]]","[[32, 22, 119, 119, 48], [45, 249, 173, 396, 46]]","[48, 46]",{},{}
1614,1614,2,"[[44, 259, 165, 392, 0.9937], [30, 27, 120, 122, 0.9084]]","[[31, 24, 119, 122, 48], [43, 253, 169, 395, 46]]","[48, 46]",{},{}
1615,1615,2,"[[47, 255, 166, 392, 0.9992], [34, 32, 113, 129, 0.9821]]","[[31, 29, 117, 127, 48], [44, 253, 168, 394, 46]]","[48, 46]",{},{}
1616,1616,2,"[[44, 251, 163, 391, 0.9953], [38, 26, 115, 122, 0.8401]]","[[33, 27, 117, 124, 48], [43, 251, 165, 392, 46]]","[48, 46]",{},{}
1617,1617,3,"[[43, 249, 162, 393, 0.9963], [37, 25, 115, 123, 0.8758], [474, 243, 507, 294, 0.2627]]","[[34, 26, 117, 123, 48], [42, 250, 163, 391, 46]]","[48, 46]",{},{}
1618,1618,3,"[[37, 248, 161, 392, 0.9975], [39, 32, 112, 132, 0.8672], [469, 240, 509, 293, 0.6355]]","[[469, 239, 508, 293, 49], [35, 30, 115, 128, 48], [39, 249, 161, 391, 46]]","[49, 48, 46]",{},{}
1619,1619,3,"[[40, 246, 161, 394, 0.9976], [35, 23, 116, 124, 0.9298], [468, 239, 509, 295, 0.7513]]","[[468, 238, 508, 295, 49], [35, 26, 115, 125, 48], [39, 248, 160, 391, 46]]","[49, 48, 46]",{},{}
1620,1620,3,"[[39, 246, 161, 393, 0.9973], [40, 30, 109, 129, 0.9304], [475, 248, 505, 291, 0.222]]","[[472, 244, 506, 293, 49], [36, 28, 113, 127, 48], [38, 247, 160, 391, 46]]","[49, 48, 46]",{},{}
1621,1621,2,"[[33, 255, 160, 396, 0.9984], [37, 21, 108, 128, 0.9769]]","[[473, 246, 506, 293, 49], [35, 25, 111, 126, 48], [35, 251, 158, 394, 46]]","[49, 48, 46]",{},{}
1622,1622,2,"[[35, 251, 160, 396, 0.9974], [37, 20, 105, 127, 0.9879]]","[[34, 23, 108, 125, 48], [35, 251, 158, 395, 46]]","[48, 46]",{},{}
1623,1623,2,"[[36, 250, 160, 396, 0.9976], [37, 21, 109, 126, 0.9837]]","[[35, 22, 109, 125, 48], [35, 251, 159, 395, 46]]","[48, 46]",{},{}
1624,1624,2,"[[35, 255, 161, 393, 0.9977], [38, 21, 105, 126, 0.9908]]","[[36, 21, 107, 125, 48], [35, 252, 159, 394, 46]]","[48, 46]",{},{}
1625,1625,2,"[[38, 21, 105, 126, 0.9949], [38, 258, 157, 392, 0.9934]]","[[36, 21, 106, 125, 48], [36, 254, 158, 394, 46]]","[48, 46]",{},{}
1626,1626,2,"[[35, 253, 159, 394, 0.9967], [37, 22, 109, 125, 0.996]]","[[37, 21, 107, 125, 48], [35, 253, 158, 393, 46]]","[48, 46]",{},{}
1627,1627,2,"[[40, 18, 107, 131, 0.9963], [38, 252, 155, 394, 0.9905]]","[[38, 21, 108, 127, 48], [35, 253, 157, 393, 46]]","[48, 46]",{},{}
1628,1628,2,"[[41, 18, 105, 130, 0.9951], [42, 258, 158, 394, 0.991]]","[[38, 20, 107, 127, 48], [38, 255, 158, 394, 46]]","[48, 46]",{},{}
1629,1629,2,"[[41, 16, 104, 132, 0.9904], [47, 249, 167, 396, 0.9762]]","[[39, 19, 106, 128, 48], [44, 252, 163, 393, 46]]","[48, 46]",{},{}
1630,1630,2,"[[40, 15, 104, 133, 0.9816], [24, 240, 205, 400, 0.7349]]","[[39, 18, 105, 130, 48], [42, 247, 179, 395, 46]]","[48, 46]",{},{}
1631,1631,2,"[[41, 17, 107, 130, 0.9953], [31, 265, 261, 399, 0.1888]]","[[40, 17, 106, 129, 48], [52, 256, 215, 399, 46]]","[48, 46]",{},{}
1632,1632,2,"[[40, 20, 110, 129, 0.9825], [28, 267, 268, 387, 0.9182]]","[[40, 18, 108, 129, 48], [51, 260, 236, 394, 46]]","[48, 46]",{},{}
1633,1633,3,"[[39, 26, 109, 135, 0.9956], [124, 296, 304, 385, 0.9363], [477, 255, 504, 288, 0.0535]]","[[40, 22, 108, 133, 48], [55, 260, 239, 395, 46]]","[48, 46]",{},{}
1634,1634,3,"[[36, 23, 108, 137, 0.9981], [151, 286, 339, 372, 0.9883], [474, 251, 507, 288, 0.1529]]","[[474, 250, 506, 288, 51], [152, 285, 337, 372, 50], [38, 23, 107, 135, 48]]","[51, 50, 48]",{},{}
1635,1635,3,"[[181, 283, 392, 376, 0.9999], [35, 26, 108, 134, 0.9981], [473, 250, 506, 287, 0.1382]]","[[472, 249, 506, 287, 51], [184, 281, 387, 375, 50], [36, 24, 107, 135, 48]]","[51, 50, 48]",{},{}
1636,1636,3,"[[239, 257, 409, 370, 0.9997], [37, 23, 105, 138, 0.9826], [471, 250, 508, 290, 0.2095]]","[[471, 249, 507, 289, 51], [226, 265, 422, 365, 50], [36, 24, 106, 136, 48]]","[51, 50, 48]",{},{}
1637,1637,3,"[[258, 249, 422, 371, 0.9987], [36, 15, 102, 133, 0.9875], [470, 250, 509, 290, 0.211]]","[[470, 249, 508, 290, 51], [250, 255, 439, 363, 50], [35, 19, 104, 133, 48]]","[51, 50, 48]",{},{}
1638,1638,3,"[[275, 252, 446, 357, 0.9988], [33, 6, 97, 133, 0.9358], [468, 250, 510, 288, 0.2354]]","[[468, 248, 509, 289, 51], [272, 250, 456, 357, 50], [32, 13, 100, 130, 48]]","[51, 50, 48]",{},{}
1639,1639,3,"[[289, 256, 454, 353, 1.0], [31, 4, 96, 132, 0.9814], [471, 252, 508, 288, 0.1329]]","[[469, 249, 508, 289, 51], [289, 251, 465, 353, 50], [30, 9, 97, 129, 48]]","[51, 50, 48]",{},{}
1640,1640,2,"[[288, 245, 465, 350, 1.0], [10, 0, 100, 116, 0.9134]]","[[468, 249, 509, 290, 51], [295, 245, 473, 349, 50], [21, 2, 94, 121, 48]]","[51, 50, 48]",{},{}
1641,1641,2,"[[304, 238, 475, 339, 0.9999], [11, 4, 98, 129, 0.9509]]","[[307, 238, 482, 340, 50], [16, 3, 94, 125, 48]]","[50, 48]",{},{}
1642,1642,2,"[[344, 233, 483, 325, 1.0], [7, 0, 103, 116, 0.958]]","[[332, 231, 494, 329, 50], [13, 0, 96, 120, 48]]","[50, 48]",{},{}
1643,1643,3,"[[360, 230, 484, 316, 0.9942], [6, 0, 100, 113, 0.8254], [471, 245, 505, 292, 0.0882]]","[[468, 246, 507, 290, 51], [351, 227, 499, 319, 50], [9, -2, 96, 116, 48]]","[51, 50, 48]",{},{}
1644,1644,2,"[[365, 234, 487, 321, 0.9998], [6, 0, 100, 109, 0.8768]]","[[468, 246, 507, 290, 51], [363, 229, 500, 318, 50], [8, -3, 96, 113, 48]]","[51, 50, 48]",{},{}
1645,1645,2,"[[368, 235, 490, 321, 0.9999], [9, 0, 97, 103, 0.6904]]","[[370, 231, 500, 317, 50], [7, -4, 96, 108, 48]]","[50, 48]",{},{}
1646,1646,2,"[[373, 234, 489, 323, 0.9997], [8, 0, 100, 106, 0.586]]","[[376, 233, 499, 318, 50], [8, -3, 98, 107, 48]]","[50, 48]",{},{}
1647,1647,2,"[[389, 234, 486, 322, 0.9993], [9, 1, 96, 106, 0.9079]]","[[385, 234, 498, 317, 50], [7, -2, 97, 107, 48]]","[50, 48]",{},{}
1648,1648,2,"[[379, 233, 496, 317, 0.9986], [5, 7, 104, 123, 0.9529]]","[[387, 233, 499, 314, 50], [7, 4, 99, 116, 48]]","[50, 48]",{},{}
1649,1649,2,"[[378, 235, 496, 315, 0.9997], [26, 15, 104, 117, 0.885]]","[[387, 233, 498, 313, 50], [16, 9, 105, 118, 48]]","[50, 48]",{},{}
1650,1650,2,"[[374, 233, 502, 316, 0.9999], [32, 18, 105, 118, 0.9988]]","[[386, 233, 500, 312, 50], [23, 12, 108, 120, 48]]","[50, 48]",{},{}
1651,1651,2,"[[383, 228, 505, 313, 1.0], [34, 26, 103, 122, 0.9166]]","[[390, 230, 504, 310, 50], [27, 19, 107, 123, 48]]","[50, 48]",{},{}
1652,1652,2,"[[389, 227, 504, 312, 0.9999], [19, 27, 92, 132, 0.983]]","[[393, 229, 505, 308, 50], [20, 24, 99, 129, 48]]","[50, 48]",{},{}
1653,1653,2,"[[398, 217, 506, 303, 0.9925], [14, 46, 93, 151, 0.8602]]","[[399, 222, 508, 301, 50], [16, 38, 94, 143, 48]]","[50, 48]",{},{}
1654,1654,2,"[[405, 214, 508, 300, 0.964], [15, 23, 93, 151, 0.6466]]","[[405, 217, 511, 297, 50], [14, 33, 93, 144, 48]]","[50, 48]",{},{}
1655,1655,2,"[[404, 216, 512, 305, 0.9877], [12, 45, 88, 156, 0.6106]]","[[408, 217, 513, 298, 50], [12, 41, 90, 152, 48]]","[50, 48]",{},{}
1656,1656,2,"[[5, 49, 86, 187, 0.9882], [410, 213, 510, 306, 0.6246]]","[[411, 216, 513, 299, 50], [7, 52, 87, 170, 48]]","[50, 48]",{},{}
1657,1657,2,"[[0, 54, 88, 212, 0.9995], [413, 219, 508, 305, 0.7974]]","[[414, 218, 512, 300, 50], [3, 62, 86, 191, 48]]","[50, 48]",{},{}
1658,1658,2,"[[1, 57, 90, 215, 1.0], [411, 205, 512, 297, 0.6097]]","[[415, 211, 513, 294, 50], [2, 65, 87, 203, 48]]","[50, 48]",{},{}
1659,1659,2,"[[6, 63, 86, 206, 0.9989], [430, 180, 505, 306, 0.9926]]","[[422, 200, 514, 290, 50], [3, 66, 87, 205, 48]]","[50, 48]",{},{}
1660,1660,2,"[[29, 65, 98, 197, 0.9679], [429, 184, 503, 301, 0.9502]]","[[425, 195, 511, 289, 50], [16, 65, 96, 203, 48]]","[50, 48]",{},{}
1661,1661,2,"[[427, 179, 503, 308, 0.9952], [29, 65, 100, 201, 0.8133]]","[[426, 191, 509, 292, 50], [22, 66, 100, 203, 48]]","[50, 48]",{},{}
1662,1662,2,"[[6, 90, 102, 228, 0.9754], [426, 184, 504, 301, 0.9637]]","[[427, 189, 508, 293, 50], [15, 82, 98, 221, 48]]","[50, 48]",{},{}
1663,1663,2,"[[1, 93, 107, 221, 0.9998], [413, 196, 508, 299, 0.9511]]","[[422, 193, 506, 295, 50], [10, 89, 99, 224, 48]]","[50, 48]",{},{}
1664,1664,2,"[[1, 96, 105, 220, 0.9997], [405, 214, 512, 300, 0.9867]]","[[417, 204, 506, 299, 50], [6, 93, 100, 225, 48]]","[50, 48]",{},{}
1665,1665,2,"[[0, 93, 106, 219, 0.9975], [405, 213, 512, 301, 0.996]]","[[414, 208, 507, 300, 50], [4, 93, 101, 224, 48]]","[50, 48]",{},{}
1666,1666,2,"[[0, 93, 108, 224, 0.9996], [408, 214, 511, 302, 0.964]]","[[413, 211, 508, 301, 50], [3, 94, 103, 225, 48]]","[50, 48]",{},{}
1667,1667,2,"[[0, 97, 108, 221, 0.9993], [408, 214, 508, 303, 0.8158]]","[[412, 213, 507, 301, 50], [2, 95, 105, 225, 48]]","[50, 48]",{},{}
1668,1668,2,"[[0, 99, 105, 218, 0.9996], [408, 213, 509, 302, 0.419]]","[[411, 213, 507, 301, 50], [0, 97, 104, 224, 48]]","[50, 48]",{},{}
1669,1669,2,"[[0, 97, 103, 218, 0.9992], [402, 215, 507, 309, 0.9864]]","[[408, 215, 505, 304, 50], [0, 96, 103, 222, 48]]","[50, 48]",{},{}
1670,1670,2,"[[0, 102, 104, 214, 0.9994], [403, 215, 508, 308, 0.9869]]","[[407, 216, 505, 305, 50], [0, 98, 104, 220, 48]]","[50, 48]",{},{}
1671,1671,2,"[[1, 99, 103, 216, 0.9996], [400, 215, 510, 308, 0.9969]]","[[405, 216, 506, 306, 50], [0, 98, 103, 219, 48]]","[50, 48]",{},{}
1672,1672,2,"[[0, 100, 102, 218, 0.9995], [400, 213, 507, 308, 0.9859]]","[[403, 215, 505, 305, 50], [0, 99, 103, 220, 48]]","[50, 48]",{},{}
1673,1673,2,"[[0, 101, 103, 216, 0.9994], [401, 213, 508, 305, 0.9907]]","[[403, 214, 506, 304, 50], [0, 100, 103, 219, 48]]","[50, 48]",{},{}
1674,1674,2,"[[0, 100, 102, 219, 0.9995], [400, 214, 508, 308, 0.9928]]","[[402, 215, 506, 305, 50], [0, 100, 102, 219, 48]]","[50, 48]",{},{}
1675,1675,2,"[[0, 100, 107, 218, 0.9988], [401, 214, 507, 306, 0.9914]]","[[402, 214, 506, 305, 50], [0, 100, 104, 219, 48]]","[50, 48]",{},{}
1676,1676,2,"[[0, 102, 104, 217, 0.9987], [403, 212, 506, 303, 0.9701]]","[[403, 213, 505, 303, 50], [0, 101, 104, 219, 48]]","[50, 48]",{},{}
1677,1677,2,"[[1, 101, 104, 218, 0.9986], [405, 214, 507, 305, 0.9542]]","[[404, 214, 506, 303, 50], [0, 101, 104, 219, 48]]","[50, 48]",{},{}
1678,1678,2,"[[0, 99, 107, 218, 0.9994], [404, 214, 506, 305, 0.9296]]","[[404, 214, 505, 303, 50], [0, 100, 105, 218, 48]]","[50, 48]",{},{}
1679,1679,2,"[[0, 101, 105, 217, 0.9983], [403, 212, 505, 308, 0.9396]]","[[404, 214, 505, 304, 50], [0, 100, 105, 218, 48]]","[50, 48]",{},{}
1680,1680,2,"[[0, 100, 106, 217, 0.9978], [403, 214, 507, 307, 0.9765]]","[[404, 214, 505, 305, 50], [0, 100, 105, 218, 48]]","[50, 48]",{},{}
1681,1681,2,"[[0, 97, 104, 221, 0.9988], [404, 213, 503, 305, 0.4716]]","[[404, 214, 504, 304, 50], [0, 99, 105, 219, 48]]","[50, 48]",{},{}
1682,1682,2,"[[0, 98, 104, 221, 0.9992], [407, 213, 503, 303, 0.2931]]","[[405, 213, 503, 303, 50], [0, 99, 104, 220, 48]]","[50, 48]",{},{}
1683,1683,2,"[[0, 99, 101, 221, 0.9988], [405, 213, 504, 306, 0.3819]]","[[405, 214, 503, 304, 50], [-1, 99, 103, 220, 48]]","[50, 48]",{},{}
1684,1684,2,"[[0, 98, 105, 223, 0.9989], [405, 213, 503, 304, 0.1711]]","[[405, 213, 502, 303, 50], [0, 99, 104, 222, 48]]","[50, 48]",{},{}
1685,1685,2,"[[0, 97, 104, 224, 0.9991], [402, 212, 504, 306, 0.663]]","[[404, 213, 502, 303, 50], [0, 98, 104, 222, 48]]","[50, 48]",{},{}
1686,1686,2,"[[0, 98, 106, 221, 0.9998], [404, 212, 505, 301, 0.6879]]","[[405, 212, 503, 301, 50], [0, 98, 105, 222, 48]]","[50, 48]",{},{}
1687,1687,2,"[[0, 98, 103, 220, 0.9998], [400, 212, 506, 304, 0.8221]]","[[403, 212, 503, 302, 50], [0, 97, 104, 221, 48]]","[50, 48]",{},{}
1688,1688,2,"[[0, 97, 107, 219, 0.9997], [401, 217, 506, 307, 0.9974]]","[[403, 215, 503, 305, 50], [0, 96, 105, 220, 48]]","[50, 48]",{},{}
1689,1689,2,"[[0, 98, 106, 222, 0.9998], [398, 216, 505, 308, 0.9975]]","[[401, 216, 503, 306, 50], [0, 97, 105, 221, 48]]","[50, 48]",{},{}
1690,1690,2,"[[0, 97, 104, 222, 0.9997], [396, 217, 504, 309, 0.9962]]","[[399, 217, 502, 307, 50], [0, 97, 105, 221, 48]]","[50, 48]",{},{}
1691,1691,2,"[[0, 96, 107, 224, 0.9997], [398, 215, 507, 307, 0.9417]]","[[399, 216, 503, 306, 50], [0, 97, 106, 222, 48]]","[50, 48]",{},{}
1692,1692,2,"[[0, 97, 102, 225, 0.9998], [400, 216, 507, 306, 0.9927]]","[[400, 216, 505, 306, 50], [0, 97, 104, 224, 48]]","[50, 48]",{},{}
1693,1693,2,"[[0, 102, 100, 221, 0.9996], [400, 213, 506, 301, 0.9604]]","[[400, 214, 505, 302, 50], [-1, 99, 102, 223, 48]]","[50, 48]",{},{}
1694,1694,2,"[[0, 102, 103, 221, 0.9997], [401, 211, 506, 300, 0.9727]]","[[401, 212, 505, 300, 50], [0, 99, 103, 223, 48]]","[50, 48]",{},{}
1695,1695,2,"[[1, 103, 101, 218, 0.9998], [400, 212, 508, 301, 0.982]]","[[401, 212, 506, 300, 50], [0, 100, 102, 221, 48]]","[50, 48]",{},{}
1696,1696,2,"[[3, 106, 96, 212, 0.9999], [399, 212, 504, 302, 0.9836]]","[[400, 212, 504, 300, 50], [0, 101, 100, 218, 48]]","[50, 48]",{},{}
1697,1697,2,"[[2, 106, 98, 214, 0.9999], [402, 214, 508, 301, 0.9912]]","[[401, 213, 506, 300, 50], [0, 102, 99, 217, 48]]","[50, 48]",{},{}
1698,1698,2,"[[1, 103, 99, 217, 0.9999], [399, 216, 506, 302, 0.9948]]","[[400, 214, 505, 301, 50], [0, 102, 99, 217, 48]]","[50, 48]",{},{}
1699,1699,2,"[[0, 104, 100, 217, 0.9999], [399, 215, 507, 303, 0.9951]]","[[400, 215, 505, 302, 50], [0, 103, 99, 217, 48]]","[50, 48]",{},{}
1700,1700,2,"[[0, 101, 101, 218, 0.9997], [396, 214, 503, 304, 0.9971]]","[[398, 215, 503, 302, 50], [0, 102, 100, 217, 48]]","[50, 48]",{},{}
1701,1701,2,"[[1, 103, 100, 218, 0.9999], [394, 214, 502, 306, 0.996]]","[[396, 215, 501, 303, 50], [0, 102, 100, 218, 48]]","[50, 48]",{},{}
1702,1702,2,"[[0, 102, 102, 218, 0.9998], [397, 214, 506, 304, 0.9966]]","[[397, 215, 503, 303, 50], [0, 102, 101, 218, 48]]","[50, 48]",{},{}
1703,1703,2,"[[0, 102, 103, 219, 0.9997], [400, 216, 507, 304, 0.9991]]","[[399, 215, 505, 303, 50], [0, 102, 101, 218, 48]]","[50, 48]",{},{}
1704,1704,2,"[[0, 102, 101, 218, 0.9998], [397, 214, 506, 304, 0.9981]]","[[398, 215, 504, 303, 50], [0, 102, 101, 218, 48]]","[50, 48]",{},{}
1705,1705,2,"[[0, 100, 103, 220, 0.9998], [400, 213, 506, 301, 0.9948]]","[[399, 213, 505, 301, 50], [0, 101, 102, 218, 48]]","[50, 48]",{},{}
1706,1706,2,"[[0, 100, 105, 219, 0.9995], [397, 214, 505, 306, 0.9992]]","[[398, 214, 504, 303, 50], [0, 100, 103, 218, 48]]","[50, 48]",{},{}
1707,1707,2,"[[0, 99, 104, 220, 0.9997], [398, 215, 504, 304, 0.9993]]","[[398, 215, 503, 303, 50], [0, 100, 103, 219, 48]]","[50, 48]",{},{}
1708,1708,2,"[[396, 215, 501, 304, 0.9988], [0, 98, 105, 219, 0.9986]]","[[396, 215, 501, 303, 50], [0, 99, 104, 218, 48]]","[50, 48]",{},{}
1709,1709,2,"[[0, 102, 101, 218, 0.9997], [398, 214, 504, 301, 0.9933]]","[[397, 214, 502, 301, 50], [0, 100, 102, 219, 48]]","[50, 48]",{},{}
1710,1710,2,"[[397, 216, 503, 304, 0.9996], [0, 101, 104, 219, 0.9996]]","[[397, 215, 502, 302, 50], [0, 100, 103, 219, 48]]","[50, 48]",{},{}
1711,1711,2,"[[0, 102, 102, 215, 0.9994], [395, 214, 503, 302, 0.9993]]","[[396, 214, 501, 302, 50], [0, 100, 102, 217, 48]]","[50, 48]",{},{}
1712,1712,2,"[[395, 216, 502, 305, 0.9996], [3, 100, 99, 219, 0.9991]]","[[396, 216, 501, 303, 50], [0, 100, 101, 218, 48]]","[50, 48]",{},{}
1713,1713,2,"[[400, 214, 507, 305, 0.9996], [2, 99, 100, 219, 0.9994]]","[[399, 215, 504, 303, 50], [0, 99, 101, 218, 48]]","[50, 48]",{},{}
1714,1714,2,"[[398, 214, 505, 305, 0.9997], [2, 100, 101, 217, 0.9995]]","[[398, 215, 504, 303, 50], [1, 99, 101, 217, 48]]","[50, 48]",{},{}
